Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training 
7477000,0.9703713,9.886871,3756.0,None,None,1.0
7478000,0.93213093,9.192445,None,374.66004943847656,374.66004943847656,1.0
7479000,0.8905321,9.952298,3424.0,None,None,1.0
7480000,0.97906584,9.829186,None,341.4600486755371,341.4600486755371,1.0
7481000,0.94382626,9.848023,None,None,None,1.0
7482000,1.0106397,9.84315,None,None,None,1.0
7483000,0.936967,9.899746,None,None,None,1.0
7484000,0.961877,7.8406806,3273.5,326.410049200058,326.410049200058,1.0
7485000,0.9164723,9.902627,None,None,None,1.0
7486000,0.87770027,9.907046,None,None,None,1.0
7487000,0.9302067,9.834252,None,None,None,1.0
7488000,0.9599638,9.913922,None,None,None,1.0
7489000,0.9463175,9.845823,None,None,None,1.0
7490000,0.9605686,9.152131,3457.5,225.1800308227539,225.1800308227539,1.0
7491000,0.9772402,9.300113,None,464.42005920410156,464.42005920410156,1.0
7492000,1.0249015,9.806445,4556.0,None,None,1.0
7493000,1.1314753,9.873088,None,None,None,1.0
7494000,1.0587789,9.8853655,None,None,None,1.0
7495000,1.0005125,9.298171,3809.0,417.32005310058594,417.32005310058594,1.0
7496000,0.9905849,9.826636,None,None,None,1.0
7497000,0.9325396,9.882918,None,None,None,1.0
7498000,0.95974445,9.919271,None,None,None,1.0
7499000,0.935984,9.912084,None,None,None,1.0
7500000,0.91991776,9.745377,4285.5,None,None,1.0
7501000,1.004168,5.2661552,None,427.6200590133667,427.6200590133667,1.0
7502000,0.9684332,9.949693,None,None,None,1.0
7503000,0.937286,9.948041,None,None,None,1.0
7504000,0.97902215,9.897743,None,None,None,1.0
7505000,0.90669036,9.903506,None,None,None,1.0
7506000,0.91190225,9.838735,None,None,None,1.0
7507000,0.9777932,9.480555,None,None,None,1.0
7508000,0.99261993,9.91893,None,None,None,1.0
7509000,0.980064,9.910957,None,None,None,1.0
7510000,0.93465567,9.8310175,2823.0,None,None,1.0
7511000,0.9033968,9.725116,None,281.3200378417969,281.3200378417969,1.0
7512000,0.93033653,8.742291,4495.0,448.6000671386719,448.6000671386719,1.0
7513000,0.9032638,9.937629,None,None,None,1.0
7514000,0.9816883,9.910627,None,None,None,1.0
7515000,1.0398574,9.916012,3434.0,None,None,1.0
7516000,0.9731559,8.713628,None,342.50004959106445,342.50004959106445,1.0
7517000,0.93525255,9.901186,None,None,None,1.0
7518000,0.8958646,9.906975,None,None,None,1.0
7519000,0.94458145,9.958289,None,None,None,1.0
7520000,0.9816345,9.868732,None,None,None,1.0
7521000,0.9580023,9.913518,None,None,None,1.0
7522000,0.9079607,9.812111,None,None,None,1.0
7523000,0.93950146,9.892401,None,None,None,1.0
7524000,0.9820847,9.658477,None,None,None,1.0
7525000,0.88052773,9.936011,None,None,None,1.0
7526000,0.884503,9.927302,None,None,None,1.0
7527000,0.86611104,9.901871,None,None,None,1.0
7528000,0.880533,9.557258,None,None,None,1.0
7529000,0.8481903,9.769516,None,None,None,1.0
7530000,0.82051575,9.933459,None,None,None,1.0
7531000,0.93161845,9.947838,None,None,None,1.0
7532000,0.94925064,9.857189,None,None,None,1.0
7533000,0.885674,9.918459,None,None,None,1.0
7534000,0.8980196,9.741833,None,None,None,1.0
7535000,0.98235536,9.935245,None,None,None,1.0
7536000,0.9105247,9.966312,None,None,None,1.0
7537000,0.90232366,9.907128,None,None,None,1.0
7538000,0.93672293,9.813905,None,None,None,1.0
7539000,0.89596826,9.904672,None,None,None,1.0
7540000,0.896608,9.849646,None,None,None,1.0
7541000,0.7646164,9.922088,None,None,None,1.0
7542000,0.91292995,9.897808,None,None,None,1.0
7543000,0.9445939,9.93092,None,None,None,1.0
7544000,0.88879514,8.156388,4034.0,309.6200466156006,309.6200466156006,1.0
7545000,0.90446734,9.39414,None,438.6800651550293,438.6800651550293,1.0
7546000,0.8982424,9.368095,None,430.74006175994873,430.74006175994873,1.0
7547000,0.9008893,9.943402,None,None,None,1.0
7548000,0.95159584,9.948471,None,None,None,1.0
7549000,0.967257,9.937037,None,None,None,1.0
7550000,0.9087453,9.958905,None,None,None,1.0
7551000,1.0175611,9.954821,None,None,None,1.0
7552000,1.1259818,9.947953,4713.0,None,None,1.0
7553000,1.0162106,9.289649,4419.5,450.82006454467773,450.82006454467773,1.0
7554000,0.92394805,9.944297,None,None,None,1.0
7555000,0.9269919,9.958641,4502.0,None,None,1.0
7556000,0.8769373,9.265043,None,449.2800636291504,449.2800636291504,1.0
7557000,0.92681897,9.532776,4553.0,454.32006072998047,454.32006072998047,1.0
7558000,0.9174564,9.931348,None,None,None,1.0
7559000,0.93094677,9.89637,None,None,None,1.0
7560000,0.90510774,9.948212,None,None,None,1.0
7561000,0.9138419,9.908742,3809.0,None,None,1.0
7562000,0.8670318,9.426157,None,379.9800491333008,379.9800491333008,1.0
7563000,1.0105009,9.870444,None,None,None,1.0
7564000,1.0000812,9.902866,None,None,None,1.0
7565000,0.9903251,9.929336,3700.0,None,None,1.0
7566000,0.89918864,9.384245,None,369.0800476074219,369.0800476074219,1.0
7567000,0.92116225,9.968405,None,None,None,1.0
7568000,0.84061074,9.919449,None,None,None,1.0
7569000,0.75452447,9.961454,None,None,None,1.0
7570000,0.81134826,9.976768,None,None,None,1.0
7571000,0.8425805,9.920608,None,None,None,1.0
7572000,0.8852778,9.895783,None,None,None,1.0
7573000,0.83869916,9.9193535,None,None,None,1.0
7574000,0.82820547,9.892928,None,None,None,1.0
7575000,0.80375344,9.949897,None,None,None,1.0
7576000,0.83430207,9.883801,None,None,None,1.0
7577000,0.81704295,9.956858,None,None,None,1.0
7578000,0.7740394,9.964656,None,None,None,1.0
7579000,0.8379795,9.975273,None,None,None,1.0
7580000,0.82030493,9.639615,None,None,None,1.0
7581000,0.8822875,9.873578,None,None,None,1.0
7582000,0.9435443,9.932218,None,None,None,1.0
7583000,0.90841335,9.942033,None,None,None,1.0
7584000,0.8603859,9.93198,None,None,None,1.0
7585000,0.98315644,9.95735,None,None,None,1.0
7586000,0.9676815,9.979053,None,None,None,1.0
7587000,0.87744004,9.957537,None,None,None,1.0
7588000,0.9091181,9.959652,None,None,None,1.0
7589000,0.874254,9.977025,3756.0,None,None,1.0
7590000,0.88117445,8.780375,4236.0,398.6600570678711,398.6600570678711,1.0
7591000,0.86009705,9.964191,None,None,None,1.0
7592000,0.9209858,9.337599,2476.0,246.6600341796875,246.6600341796875,1.0
7593000,0.8606132,9.945856,3969.0,None,None,1.0
7594000,0.94172585,9.404015,None,395.9600524902344,395.9600524902344,1.0
7595000,0.87581325,9.952633,None,None,None,1.0
7596000,0.9005699,9.944437,None,None,None,1.0
7597000,0.93393606,9.949123,None,None,None,1.0
7598000,0.85144734,9.960401,None,None,None,1.0
7599000,0.8510993,9.95125,None,None,None,1.0
7600000,0.7616817,9.8516445,None,None,None,1.0
7601000,0.7973935,9.946303,None,None,None,1.0
7602000,0.8720935,9.952723,None,None,None,1.0
7603000,0.8244927,9.887572,None,None,None,1.0
7604000,0.87483555,9.948286,4900.0,None,None,1.0
7605000,0.88302773,9.724748,3753.0,489.08007049560547,489.08007049560547,1.0
7606000,0.85836667,9.299925,None,374.3800506591797,374.3800506591797,1.0
7607000,0.9076576,9.982946,None,None,None,1.0
7608000,0.93332356,9.738557,None,None,None,1.0
7609000,0.84005356,9.940996,None,None,None,1.0
7610000,0.87046397,9.892032,None,None,None,1.0
7611000,0.89347816,9.990933,None,None,None,1.0
7612000,0.9125498,9.925493,None,None,None,1.0
7613000,0.9052144,9.9872055,None,None,None,1.0
7614000,0.81947297,9.947152,3649.0,None,None,1.0
7615000,0.84761673,9.277043,None,363.9200439453125,363.9200439453125,1.0
7616000,0.9123084,9.948706,3246.0,323.6400489807129,323.6400489807129,1.0
7617000,0.88927716,9.943236,None,None,None,1.0
7618000,0.8686784,9.672904,None,None,None,1.0
7619000,0.956793,9.936867,4459.0,None,None,1.0
7620000,0.9276465,9.146999,None,358.4200439453125,358.4200439453125,1.0
7621000,0.84827137,9.754932,None,None,None,1.0
7622000,0.9070817,9.929522,None,None,None,1.0
7623000,0.95861393,9.902818,None,None,None,1.0
7624000,0.98200595,6.479387,None,406.6600604057312,406.6600604057312,1.0
7625000,0.99262935,9.923451,None,None,None,1.0
7626000,0.94697297,6.8202796,None,465.2000677585602,465.2000677585602,1.0
7627000,0.9064485,9.417229,None,529.2800788879395,529.2800788879395,1.0
7628000,0.9708093,9.7979765,None,None,None,1.0
7629000,0.913462,5.061269,4393.5,401.16006088256836,401.16006088256836,1.0
7630000,0.93213856,9.377906,None,475.6600646972656,475.6600646972656,1.0
7631000,0.9200092,9.929428,None,None,None,1.0
7632000,0.868171,9.753133,None,None,None,1.0
7633000,0.90013707,9.953913,None,None,None,1.0
7634000,0.8948744,9.0384445,3382.0,337.2200508117676,337.2200508117676,1.0
7635000,0.95687586,9.845362,None,None,None,1.0
7636000,0.91548115,9.922799,None,None,None,1.0
7637000,0.96275806,9.823254,None,None,None,1.0
7638000,0.82703096,9.957024,5195.0,None,None,1.0
7639000,0.9283058,7.7499046,None,518.5600776672363,518.5600776672363,1.0
7640000,0.8523848,9.826431,None,None,None,1.0
7641000,0.8586379,9.740269,None,None,None,1.0
7642000,0.8326204,9.897992,None,None,None,1.0
7643000,0.9045598,9.601196,4849.5,470.6200714111328,470.6200714111328,1.0
7644000,0.91918516,9.409964,None,497.320068359375,497.320068359375,1.0
7645000,1.0192702,9.736283,3807.0,None,None,1.0
7646000,0.9629615,8.942265,4289.0,403.8700542449951,403.8700542449951,1.0
7647000,0.8854567,9.855051,None,None,None,1.0
7648000,0.8073534,9.835213,None,None,None,1.0
7649000,0.90577793,9.907564,None,None,None,1.0
7650000,0.84882534,9.904355,None,None,None,1.0
7651000,0.85909474,9.957816,None,None,None,1.0
7652000,0.87722427,9.58156,None,None,None,1.0
7653000,0.9053815,9.891375,None,None,None,1.0
7654000,0.79338235,9.935205,None,None,None,1.0
7655000,0.8028569,9.861244,None,None,None,1.0
7656000,0.88236386,9.923888,4635.0,None,None,1.0
7657000,0.94541866,9.88821,None,None,None,1.0
7658000,0.90208596,9.933131,None,None,None,1.0
7659000,0.93558097,9.905596,None,None,None,1.0
7660000,0.88044935,9.902406,None,None,None,1.0
7661000,0.96218,9.928208,None,None,None,1.0
7662000,0.9793342,9.878281,None,None,None,1.0
7663000,0.9375108,9.016852,None,454.62005615234375,454.62005615234375,1.0
7664000,0.88794684,9.858225,None,None,None,1.0
7665000,0.9305278,9.934183,None,None,None,1.0
7666000,0.92514443,8.523975,None,470.42005920410156,470.42005920410156,1.0
7667000,0.86336064,9.897745,None,None,None,1.0
7668000,0.8842244,8.307477,4236.0,422.6200637817383,422.6200637817383,1.0
7669000,0.8167074,9.221936,5033.0,None,None,1.0
7670000,0.87062097,5.262631,None,502.4000759124756,502.4000759124756,1.0
7671000,0.86268526,9.871685,None,None,None,1.0
7672000,0.89075065,9.939035,None,None,None,1.0
7673000,0.8777086,9.906024,None,None,None,1.0
7674000,0.8431582,9.927514,None,None,None,1.0
7675000,0.90320134,9.939578,None,None,None,1.0
7676000,0.82182455,9.805748,None,None,None,1.0
7677000,0.91337943,9.770223,None,None,None,1.0
7678000,0.875263,9.941518,None,None,None,1.0
7679000,0.8692809,9.956955,3806.0,None,None,1.0
7680000,0.78891623,8.86696,None,379.6200485229492,379.6200485229492,1.0
7681000,0.7929011,9.78837,None,None,None,1.0
7682000,0.8167905,9.939028,None,None,None,1.0
7683000,0.78881866,9.870777,None,None,None,1.0
7684000,0.86390346,9.936332,None,None,None,1.0
7685000,0.8441996,9.886421,None,None,None,1.0
7686000,0.90863633,9.805224,None,None,None,1.0
7687000,0.97916806,9.93594,None,None,None,1.0
7688000,0.8451356,7.355816,4073.0,406.3600606918335,406.3600606918335,1.0
7689000,0.86382776,9.923777,None,None,None,1.0
7690000,0.77232856,9.901194,None,None,None,1.0
7691000,0.73745656,9.873864,None,None,None,1.0
7692000,0.8694638,9.957678,None,None,None,1.0
7693000,0.8078991,9.852926,None,None,None,1.0
7694000,0.85720325,9.9582,None,None,None,1.0
7695000,0.79723865,9.956105,None,None,None,1.0
7696000,0.85143197,9.936776,None,None,None,1.0
7697000,0.79778785,9.958971,None,None,None,1.0
7698000,0.7859395,9.95687,None,None,None,1.0
7699000,0.8596895,9.92222,None,None,None,1.0
7700000,None,9.946313,None,None,None,1.0
7701000,0.82555085,9.954733,None,None,None,1.0
7702000,0.8092762,9.942929,None,None,None,1.0
7703000,0.81555796,9.865435,None,None,None,1.0
7704000,0.863832,8.038902,4341.0,433.2000617980957,433.2000617980957,1.0
7705000,0.8949708,9.936101,None,None,None,1.0
7706000,0.8919768,9.962662,4289.0,None,None,1.0
7707000,0.95601386,9.947275,None,None,None,1.0
7708000,0.93587357,9.428032,None,427.9800605773926,427.9800605773926,1.0
7709000,0.9581149,9.949985,4499.0,None,None,1.0
7710000,0.90780073,9.299001,None,448.9600639343262,448.9600639343262,1.0
7711000,0.8923283,9.93584,None,None,None,1.0
7712000,0.87233543,9.969957,None,None,None,1.0
7713000,0.9059327,9.945314,4821.0,None,None,1.0
7714000,0.81475234,8.133059,None,481.20006561279297,481.20006561279297,1.0
7715000,0.8774127,9.960501,None,None,None,1.0
7716000,0.89278084,9.7020235,4663.0,465.32006072998047,465.32006072998047,1.0
7717000,0.90404135,9.965737,4768.0,None,None,1.0
7718000,0.8737858,9.546338,None,475.88006591796875,475.88006591796875,1.0
7719000,0.8825496,9.932181,None,None,None,1.0
7720000,0.78671724,9.900296,None,None,None,1.0
7721000,0.818015,9.932239,None,None,None,1.0
7722000,0.8231002,9.916257,4467.0,None,None,1.0
7723000,0.90139115,9.640398,None,445.7200622558594,445.7200622558594,1.0
7724000,0.8716686,9.677318,None,None,None,1.0
7725000,0.86744857,9.949554,None,None,None,1.0
7726000,0.9065376,9.92468,None,None,None,1.0
7727000,0.97809577,9.890879,None,None,None,1.0
7728000,0.91959625,9.904021,None,None,None,1.0
7729000,0.856001,9.921799,None,None,None,1.0
7730000,0.8101832,9.858807,None,None,None,1.0
7731000,0.8838472,9.817071,None,None,None,1.0
7732000,0.94971305,9.894933,None,None,None,1.0
7733000,0.8876684,9.941325,None,None,None,1.0
7734000,0.82210237,9.896205,None,None,None,1.0
7735000,0.80099285,9.932143,None,None,None,1.0
7736000,0.755198,9.936,None,None,None,1.0
7737000,0.7839259,9.871788,None,None,None,1.0
7738000,0.8805296,9.933674,None,None,None,1.0
7739000,0.8908212,9.932858,None,None,None,1.0
7740000,0.9080281,9.836888,None,None,None,1.0
7741000,0.9649523,9.904146,None,None,None,1.0
7742000,0.99593353,9.843837,4929.0,None,None,1.0
7743000,0.99023867,8.26285,None,491.98006439208984,491.98006439208984,1.0
7744000,0.8771664,9.902404,None,None,None,1.0
7745000,0.8785729,9.96473,None,None,None,1.0
7746000,0.8850477,9.420505,3942.5,393.270055770874,393.270055770874,1.0
7747000,0.8680667,9.974599,None,None,None,1.0
7748000,0.90516764,9.8172035,None,None,None,1.0
7749000,0.8960601,9.962134,None,None,None,1.0
7750000,0.8903593,9.941486,None,None,None,1.0
7751000,0.8745606,9.926026,None,None,None,1.0
7752000,0.87011546,9.945145,None,None,None,1.0
7753000,0.84238815,9.933907,None,None,None,1.0
7754000,0.816774,9.945504,5565.0,None,None,1.0
7755000,0.8201968,9.300851,None,555.5200729370117,555.5200729370117,1.0
7756000,0.8235334,9.973713,None,None,None,1.0
7757000,0.8278197,9.897042,None,None,None,1.0
7758000,0.7570699,9.893592,None,None,None,1.0
7759000,0.7888677,9.905357,None,None,None,1.0
7760000,0.89377975,9.939552,None,None,None,1.0
7761000,0.78794307,9.891218,None,None,None,1.0
7762000,0.83622384,9.954304,None,None,None,1.0
7763000,0.89698535,9.906714,None,None,None,1.0
7764000,0.8270119,9.904646,None,None,None,1.0
7765000,0.88616264,9.880404,None,None,None,1.0
7766000,0.8685082,9.865274,None,None,None,1.0
7767000,0.86552185,9.918021,None,None,None,1.0
7768000,0.8682222,9.770041,None,None,None,1.0
7769000,0.9257904,9.842492,4522.0,None,None,1.0
7770000,0.82077676,9.938596,None,None,None,1.0
7771000,0.847069,9.762921,None,490.58006286621094,490.58006286621094,1.0
7772000,0.81206214,9.947801,None,None,None,1.0
7773000,0.8564848,8.60626,None,411.9600601196289,411.9600601196289,1.0
7774000,0.796992,9.955803,None,None,None,1.0
7775000,0.78393024,9.962788,4554.0,None,None,1.0
7776000,0.83484983,9.283923,None,454.4800567626953,454.4800567626953,1.0
7777000,0.859885,9.939105,None,None,None,1.0
7778000,0.94757086,9.975061,None,None,None,1.0
7779000,0.94602656,9.904027,None,None,None,1.0
7780000,0.967708,9.962784,None,None,None,1.0
7781000,0.98559034,8.51925,4591.333333333333,458.16673278808594,458.16673278808594,1.0
7782000,0.96186334,9.957535,None,None,None,1.0
7783000,0.9698138,9.973799,None,None,None,1.0
7784000,0.9839517,9.89244,4225.0,None,None,1.0
7785000,0.95829713,9.067334,4991.5,484.31007194519043,484.31007194519043,1.0
7786000,0.9363244,8.975719,None,449.320068359375,449.320068359375,1.0
7787000,0.92824256,9.954672,None,None,None,1.0
7788000,0.889191,9.8605175,None,None,None,1.0
7789000,0.9760673,9.935646,None,None,None,1.0
7790000,1.0476555,9.95038,None,None,None,1.0
7791000,1.0966803,9.596972,None,None,None,1.0
7792000,1.067949,9.489539,None,None,None,1.0
7793000,0.90838665,9.956463,None,None,None,1.0
7794000,0.8740304,9.959762,5194.0,None,None,1.0
7795000,0.8257921,9.891943,None,None,None,1.0
7796000,0.8827301,8.388094,None,518.500078201294,518.500078201294,1.0
7797000,0.90158296,9.756935,None,None,None,1.0
7798000,0.9519488,9.966959,4769.0,None,None,1.0
7799000,0.9777638,9.398463,None,475.96006774902344,475.96006774902344,1.0
7800000,0.9315279,5.39836,5035.0,502.5800757408142,502.5800757408142,1.0
7801000,0.92090493,5.933164,4447.5,502.62007570266724,502.62007570266724,1.0
7802000,0.8882977,9.4601555,None,384.9800567626953,384.9800567626953,1.0
7803000,0.92181087,9.898783,None,None,None,1.0
7804000,0.9302341,9.895559,None,None,None,1.0
7805000,0.98108274,9.907197,None,None,None,1.0
7806000,0.9306433,9.978596,None,None,None,1.0
7807000,0.9276884,9.660355,4662.0,465.2800598144531,465.2800598144531,1.0
7808000,0.86171204,9.914863,None,None,None,1.0
7809000,0.86787665,9.927537,4416.0,None,None,1.0
7810000,0.9620514,9.828723,None,None,None,1.0
7811000,0.86727834,9.890799,None,None,None,1.0
7812000,0.8971206,9.69168,None,440.6600646972656,440.6600646972656,1.0
7813000,0.8794835,9.244733,5249.0,523.9800758361816,523.9800758361816,1.0
7814000,0.9221017,9.684338,None,None,None,1.0
